k,obj_value,per_red
393,611.067867815574,50
394,611.067867815574,50
395,611.067867815574,50
396,611.067867815574,50
397,611.067867815574,50
398,611.067867815574,50
399,611.067867815574,50
400,611.067867815574,50
401,611.067867815574,50
402,611.067867815574,50
403,611.067867815574,50
404,611.067867815574,50
405,611.067867815574,50
406,611.067867815574,50
407,611.067867815574,50
408,611.067867815574,50
409,611.067867815574,50
410,611.067867815574,50
411,611.067867815574,50
412,611.067867815574,50
413,611.067867815574,50
414,611.067867815574,50
415,611.067867815574,50
416,611.067867815574,50
417,611.067867815574,50
418,611.067867815574,50
419,611.067867815574,50
420,611.067867815574,50
421,611.067867815574,50
422,611.067867815574,50
423,611.067867815574,50
424,611.067867815574,50
425,611.067867815574,50
426,611.067867815574,50
427,611.067867815574,50
428,611.067867815574,50
429,611.067867815574,50
430,611.067867815574,50
431,611.067867815574,50
432,611.067867815574,50
433,611.067867815574,50
434,611.067867815574,50
435,611.067867815574,50
436,611.067867815574,50
437,611.067867815574,50
438,611.067867815574,50
439,611.067867815574,50
440,611.067867815574,50
441,611.067867815574,50
442,611.067867815574,50
443,611.067867815574,50
444,611.067867815574,50
445,611.067867815574,50
446,611.067867815574,50
447,611.067867815574,50
448,608.9389340656193,50
449,608.9389340656193,50
450,608.9389340656193,50
451,608.9389340656193,50
452,608.9389340656193,50
453,608.9389340656193,50
454,608.9389340656193,50
455,608.9389340656193,50
456,608.9389340656193,50
457,608.9389340656193,50
458,608.9389340656193,50
459,608.9389340656193,50
460,608.9389340656193,50
461,608.9389340656193,50
462,608.9389340656193,50
463,608.9389340656193,50
464,608.9389340656193,50
465,608.9389340656193,50
466,608.9389340656193,50
467,608.9389340656193,50
468,608.9389340656193,50
469,608.9389340656193,50
470,608.9389340656193,50
471,608.9389340656193,50
472,608.9389340656193,50
473,608.9389340656193,50
474,608.9389340656193,50
475,608.9389340656193,50
476,608.9389340656193,50
477,608.9389340656193,50
478,608.9389340656193,50
479,608.9389340656193,50
480,608.9389340656193,50
481,608.9389340656193,50
482,608.9389340656193,50
483,608.9389340656193,50
484,608.9389340656193,50
485,608.9389340656193,50
486,605.3457369023513,50
487,605.3457369023513,50
488,605.3457369023513,50
489,605.3457369023513,50
490,605.3457369023513,50
491,605.3457369023513,50
492,605.3457369023513,50
493,605.3457369023513,50
494,605.3457369023513,50
495,605.3457369023513,50
496,605.3457369023513,50
497,605.3457369023513,50
498,605.3457369023513,50
499,605.3457369023513,50
500,605.3457369023513,50
501,605.3457369023513,50
502,605.3457369023513,50
503,605.3457369023513,50
504,605.3457369023513,50
505,605.3457369023513,50
506,605.3457369023513,50
507,605.3457369023513,50
508,605.3457369023513,50
509,605.3457369023513,50
510,605.3457369023513,50
511,605.3457369023513,50
512,605.3457369023513,50
513,605.3457369023513,50
514,605.3457369023513,50
515,605.3457369023513,50
516,605.3457369023513,50
517,605.3457369023513,50
518,605.3457369023513,50
519,605.3457369023513,50
520,605.3457369023513,50
521,605.3457369023513,50
522,605.3457369023513,50
523,605.3457369023513,50
524,605.3457369023513,50
525,605.3457369023513,50
526,605.3457369023513,50
527,605.3457369023513,50
528,605.3457369023513,50
529,605.3457369023513,50
530,605.3457369023513,50
531,605.3457369023513,50
532,605.3457369023513,50
533,605.3457369023513,50
534,605.3457369023513,50
535,605.3457369023513,50
536,605.3457369023513,50
537,605.3457369023513,50
538,605.3457369023513,50
539,605.3457369023513,50
540,605.3457369023513,50
541,605.3457369023513,50
542,605.3457369023513,50
543,605.3457369023513,50
544,605.3457369023513,50
545,605.3457369023513,50
546,605.3457369023513,50
547,605.3457369023513,50
548,605.3457369023513,50
549,605.3457369023513,50
550,605.3457369023513,50
551,605.3457369023513,50
552,605.3457369023513,50
553,605.3457369023513,50
554,605.3457369023513,50
555,605.3457369023513,50
556,605.3457369023513,50
557,605.3457369023513,50
558,605.3457369023513,50
559,605.3457369023513,50
560,605.3457369023513,50
561,605.3457369023513,50
562,605.3457369023513,50
563,605.3457369023513,50
564,605.3457369023513,50
565,605.3457369023513,50
566,605.3457369023513,50
567,605.3457369023513,50
568,605.3457369023513,50
569,605.3457369023513,50
570,605.3457369023513,50
571,605.3457369023513,50
572,605.3457369023513,50
573,605.3457369023513,50
574,605.3457369023513,50
575,605.3457369023513,50
576,605.3457369023513,50
577,605.3457369023513,50
578,605.3457369023513,50
579,605.3457369023513,50
580,605.3457369023513,50
581,605.3457369023513,50
582,605.3457369023513,50
583,605.3457369023513,50
584,605.3457369023513,50
585,605.3457369023513,50
586,605.3457369023513,50
587,605.3457369023513,50
588,605.3457369023513,50
589,605.3457369023513,50
590,605.3457369023513,50
591,605.3457369023513,50
592,605.3457369023513,50
593,605.3457369023513,50
594,605.3457369023513,50
595,605.3457369023513,50
596,605.3457369023513,50
597,605.3457369023513,50
598,605.3457369023513,50
599,605.3457369023513,50
600,605.3457369023513,50
601,605.3457369023513,50
602,605.3457369023513,50
603,605.3457369023513,50
604,605.3457369023513,50
605,605.3457369023513,50
606,605.3457369023513,50
607,605.3457369023513,50
608,605.3457369023513,50
609,605.3457369023513,50
610,605.3457369023513,50
611,605.3457369023513,50
612,605.3457369023513,50
613,605.3457369023513,50
614,605.3457369023513,50
615,605.3457369023513,50
616,605.3457369023513,50
617,605.3457369023513,50
618,605.3457369023513,50
619,605.3457369023513,50
620,605.3457369023513,50
621,605.3457369023513,50
622,605.3457369023513,50
623,605.3457369023513,50
624,605.3457369023513,50
625,605.3457369023513,50
626,605.3457369023513,50
627,605.3457369023513,50
628,605.3457369023513,50
629,605.3457369023513,50
630,605.3457369023513,50
631,605.3457369023513,50
632,605.3457369023513,50
633,605.3457369023513,50
634,605.3457369023513,50
635,605.3457369023513,50
636,605.3457369023513,50
637,605.3457369023513,50
638,605.3457369023513,50
639,605.3457369023513,50
640,605.3457369023513,50
641,605.3457369023513,50
642,605.3457369023513,50
643,605.3457369023513,50
644,605.3457369023513,50
645,605.3457369023513,50
646,605.3457369023513,50
647,605.3457369023513,50
648,605.3457369023513,50
649,605.3457369023513,50
650,605.3457369023513,50
651,605.3457369023513,50
652,605.3457369023513,50
653,605.3457369023513,50
654,605.3457369023513,50
655,605.3457369023513,50
656,605.3457369023513,50
657,605.3457369023513,50
658,605.3457369023513,50
659,605.3457369023513,50
660,605.3457369023513,50
661,605.3457369023513,50
662,605.3457369023513,50
663,605.3457369023513,50
664,605.3457369023513,50
665,605.3457369023513,50
666,605.3457369023513,50
667,605.3457369023513,50
668,605.3457369023513,50
669,605.3457369023513,50
670,605.3457369023513,50
671,605.3457369023513,50
672,605.3457369023513,50
673,605.3457369023513,50
674,605.3457369023513,50
675,605.3457369023513,50
676,605.3457369023513,50
677,605.3457369023513,50
678,605.3457369023513,50
679,605.3457369023513,50
680,605.3457369023513,50
681,605.3457369023513,50
682,605.3457369023513,50
683,605.3457369023513,50
684,605.3457369023513,50
685,605.3457369023513,50
686,605.3457369023513,50
687,605.3457369023513,50
688,605.3457369023513,50
689,605.3457369023513,50
690,605.3457369023513,50
691,605.3457369023513,50
692,605.3457369023513,50
693,605.3457369023513,50
694,605.3457369023513,50
695,605.3457369023513,50
696,605.3457369023513,50
697,605.3457369023513,50
698,605.3457369023513,50
699,605.3457369023513,50
700,605.3457369023513,50
701,605.3457369023513,50
702,605.3457369023513,50
703,605.3457369023513,50
704,605.3457369023513,50
705,605.3457369023513,50
706,605.3457369023513,50
707,605.3457369023513,50
708,605.3457369023513,50
709,605.3457369023513,50
710,605.3457369023513,50
711,605.3457369023513,50
712,605.3457369023513,50
713,605.3457369023513,50
714,605.3457369023513,50
715,605.3457369023513,50
716,605.3457369023513,50
717,605.3457369023513,50
718,605.3457369023513,50
719,605.3457369023513,50
720,605.3457369023513,50
721,605.3457369023513,50
722,605.3457369023513,50
723,605.3457369023513,50
724,605.3457369023513,50
725,605.3457369023513,50
726,605.3457369023513,50
727,605.3457369023513,50
728,605.3457369023513,50
729,605.3457369023513,50
730,605.3457369023513,50
731,605.3457369023513,50
732,605.3457369023513,50
733,605.3457369023513,50
734,605.3457369023513,50
735,605.3457369023513,50
736,605.3457369023513,50
737,605.3457369023513,50
738,605.3457369023513,50
739,605.3457369023513,50
740,605.3457369023513,50
741,605.3457369023513,50
742,605.3457369023513,50
743,605.3457369023513,50
744,605.3457369023513,50
745,605.3457369023513,50
746,605.3457369023513,50
747,605.3457369023513,50
748,605.3457369023513,50
749,605.3457369023513,50
750,605.3457369023513,50
751,605.3457369023513,50
752,605.3457369023513,50
753,605.3457369023513,50
754,605.3457369023513,50
755,605.3457369023513,50
756,605.3457369023513,50
757,605.3457369023513,50
758,605.3457369023513,50
759,605.3457369023513,50
760,605.3457369023513,50
761,605.3457369023513,50
762,605.3457369023513,50
763,605.3457369023513,50
764,605.3457369023513,50
765,605.3457369023513,50
766,605.3457369023513,50
767,605.3457369023513,50
768,605.3457369023513,50
769,605.3457369023513,50
770,605.3457369023513,50
771,605.3457369023513,50
772,605.3457369023513,50
773,605.3457369023513,50
774,605.3457369023513,50
775,605.3457369023513,50
776,605.3457369023513,50
777,605.3457369023513,50
778,605.3457369023513,50
779,605.3457369023513,50
780,605.3457369023513,50
781,605.3457369023513,50
782,605.3457369023513,50
783,605.3457369023513,50
784,605.3457369023513,50
785,605.3457369023513,50
786,605.3457369023513,50
787,605.3457369023513,50
788,605.3457369023513,50
789,605.3457369023513,50
790,605.3457369023513,50
791,605.3457369023513,50
792,605.3457369023513,50
793,605.3457369023513,50
794,605.3457369023513,50
795,605.3457369023513,50
796,605.3457369023513,50
797,605.3457369023513,50
798,605.3457369023513,50
799,605.3457369023513,50
800,605.3457369023513,50
801,605.3457369023513,50
802,605.3457369023513,50
803,605.3457369023513,50
804,605.3457369023513,50
805,605.3457369023513,50
806,605.3457369023513,50
807,605.3457369023513,50
808,605.3457369023513,50
809,605.3457369023513,50
810,605.3457369023513,50
811,605.3457369023513,50
812,605.3457369023513,50
813,605.3457369023513,50
814,605.3457369023513,50
815,605.3457369023513,50
816,605.3457369023513,50
817,605.3457369023513,50
818,605.3457369023513,50
819,605.3457369023513,50
820,605.3457369023513,50
821,604.579510455043,50
822,604.579510455043,50
823,604.579510455043,50
824,604.579510455043,50
825,604.579510455043,50
826,604.579510455043,50
827,604.579510455043,50
828,604.579510455043,50
829,604.579510455043,50
830,604.579510455043,50
831,604.579510455043,50
832,604.579510455043,50
833,604.579510455043,50
834,604.579510455043,50
835,604.579510455043,50
836,604.579510455043,50
837,604.579510455043,50
838,604.579510455043,50
839,604.579510455043,50
840,604.579510455043,50
841,604.579510455043,50
842,604.579510455043,50
843,604.579510455043,50
844,604.579510455043,50
845,604.579510455043,50
846,604.579510455043,50
847,604.579510455043,50
848,604.579510455043,50
849,604.579510455043,50
850,604.579510455043,50
851,604.579510455043,50
852,604.579510455043,50
853,604.579510455043,50
854,604.579510455043,50
855,604.579510455043,50
856,604.579510455043,50
857,604.579510455043,50
858,604.579510455043,50
859,604.579510455043,50
860,604.579510455043,50
861,604.579510455043,50
862,604.579510455043,50
863,604.579510455043,50
864,604.579510455043,50
865,604.579510455043,50
866,604.579510455043,50
867,604.579510455043,50
868,604.579510455043,50
869,604.579510455043,50
870,604.579510455043,50
871,604.579510455043,50
872,604.579510455043,50
873,604.579510455043,50
874,604.579510455043,50
875,604.579510455043,50
876,604.579510455043,50
877,604.579510455043,50
878,604.579510455043,50
879,604.579510455043,50
880,604.579510455043,50
881,604.579510455043,50
882,604.579510455043,50
883,604.579510455043,50
884,604.579510455043,50
885,604.579510455043,50
886,604.579510455043,50
887,604.579510455043,50
888,604.579510455043,50
889,603.3731462226012,50
890,603.3731462226012,50
891,603.3731462226012,50
892,603.3731462226012,50
893,603.3731462226012,50
894,603.3731462226012,50
895,603.3731462226012,50
896,603.3731462226012,50
897,603.3731462226012,50
898,603.3731462226012,50
899,603.3731462226012,50
900,603.3731462226012,50
901,603.3731462226012,50
902,603.3731462226012,50
903,603.3731462226012,50
904,603.3731462226012,50
905,603.3731462226012,50
906,603.3731462226012,50
907,603.3731462226012,50
908,603.3731462226012,50
909,603.3731462226012,50
910,603.3731462226012,50
911,603.3731462226012,50
912,603.3731462226012,50
913,603.3731462226012,50
914,603.3731462226012,50
915,603.3731462226012,50
916,603.3731462226012,50
917,603.3731462226012,50
918,603.3731462226012,50
919,603.3731462226012,50
920,603.3731462226012,50
921,603.3731462226012,50
922,603.3731462226012,50
923,603.3731462226012,50
924,603.3731462226012,50
925,603.3731462226012,50
926,603.3731462226012,50
927,603.3731462226012,50
928,603.3731462226012,50
929,603.3731462226012,50
930,603.3731462226012,50
931,603.3731462226012,50
932,603.3731462226012,50
933,603.3731462226012,50
934,603.3731462226012,50
935,603.3731462226012,50
936,603.3731462226012,50
937,603.3731462226012,50
938,603.3731462226012,50
939,603.3731462226012,50
940,603.3731462226012,50
941,603.3731462226012,50
942,603.3731462226012,50
943,603.3731462226012,50
944,603.3731462226012,50
945,603.3731462226012,50
946,603.3731462226012,50
947,603.3731462226012,50
948,603.3731462226012,50
949,603.3731462226012,50
950,603.3731462226012,50
951,603.3731462226012,50
952,603.3731462226012,50
953,603.3731462226012,50
954,603.3731462226012,50
955,603.3731462226012,50
956,603.3731462226012,50
957,603.3731462226012,50
958,603.3731462226012,50
959,603.3731462226012,50
960,603.3731462226012,50
961,603.3731462226012,50
962,603.3731462226012,50
963,603.3731462226012,50
964,603.3731462226012,50
965,603.3731462226012,50
966,603.3731462226012,50
967,603.3731462226012,50
968,603.3731462226012,50
969,603.3731462226012,50
970,603.3731462226012,50
971,603.3731462226012,50
972,603.3731462226012,50
973,603.3731462226012,50
974,603.3731462226012,50
975,603.3731462226012,50
976,603.3731462226012,50
977,603.3731462226012,50
978,603.3731462226012,50
979,603.3731462226012,50
980,603.3731462226012,50
981,603.3731462226012,50
982,603.3731462226012,50
983,603.3731462226012,50
984,603.3731462226012,50
985,603.3731462226012,50
986,603.3731462226012,50
987,603.3731462226012,50
988,603.3731462226012,50
989,603.3731462226012,50
990,603.3731462226012,50
991,603.3731462226012,50
992,603.3731462226012,50
993,603.3731462226012,50
994,603.3731462226012,50
995,603.3731462226012,50
996,603.3731462226012,50
997,603.3731462226012,50
998,603.3731462226012,50
999,603.3731462226012,50
1000,603.3731462226012,50
